Time,0,11,15,25,50,52,95,136,186,238,266,302,315,354,385,395,438,479,518,543,581,634,683,710,758,798,820,844,893,933,947
Manual_Count,0,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,20,20,20
Time,0,2,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
NETCOMM LIMITED,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Time,0,2,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
UNKNOWN,0,0,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,3,3,3,2,3,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,2,3,3,2,3,2,2,2,1,2,3,4,2,2,2,2,3,2,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2
Time,0,2,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
Billion Electric Co. Ltd.,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Time,0,2,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
NETGEAR,0,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,0,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2
Time,0,2,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
"NETGEAR INC.,",0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,0,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Time,0,2,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
"CISCO SYSTEMS, INC.",0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2
Time,0,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
ASUSTek COMPUTER INC.,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Time,0,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
Apple,0,0,1,2,2,2,3,1,0,1,1,2,2,4,4,3,3,2,3,4,2,1,2,3,2,0,0,0,0,1,2,2,1,0,1,2,1,1,2,3,4,4,4,1,1,1,1,1,2,2,1,0,1,2,1,1,2,1,3,3,0,0,0,0,1,1,1,2,1,1,1,3,4,3,4,3,3,3,2,3,3,0,1,2,1,0,1,1
Time,0,12,21,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
Belkin International Inc.,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1
Time,0,30,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
"TP-LINK TECHNOLOGIES CO.,LTD.",0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0
Time,0,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
DrayTek Corp.,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Time,0,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
"GIGA-BYTE TECHNOLOGY CO.,LTD.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Time,0,39,49,58,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
"Apple, Inc",0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Time,0,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
Intel Corporate,0,1,2,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0
Time,0,68,77,86,96,105,114,123,132,143,152,161,171,180,189,199,209,218,227,237,246,255,265,383,392,401,411,420,452,462,471,480,489,499,509,518,527,536,546,555,564,574,583,592,601,611,620,629,639,649,658,668,677,686,696,704,714,724,732,742,751,761,770,780,789,798,808,817,826,836,845,854,863,872,882,891,900,910,919,928,938,947
Liteon Tech Corp.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,